Data_id,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated
76414,1214638,9382,84.88
76415,1215153,9386,84.91
76416,1215696,9386,84.97
76417,1215935,9389,85.02
76418,1216228,9389,85.06
76419,1216842,9390,85.1
76420,1217510,9390,85.17
76421,1218361,9390,85.25
76422,1219175,9390,85.29
76423,1219912,9390,85.35
76424,1220761,9391,85.41
76425,1221808,9392,85.46
76426,1222987,9392,85.52
76427,1224132,9393,85.6
76428,1225408,9393,85.67
76429,1226684,9395,85.7
76430,1228011,9396,85.76
76431,1229209,9396,85.8
76432,1230656,9397,85.84
76433,1232306,9398,85.89
76434,1234166,9398,85.94
76435,1235960,9398,86
76436,1237877,9398,86.02
76437,1239750,9398,86.06
76438,1241435,9399,86.1
76439,1243439,9399,86.14
76440,1245797,9401,86.19
76441,1248115,9402,86.21
76442,1250342,9405,86.21
76443,1252170,9405,86.24
76444,1254011,9405,86.28
76445,1256279,9405,86.31
76446,1259094,9406,86.34
76447,1262122,9407,86.37
76448,1265067,9410,86.41
76449,1268062,9410,86.46
76450,1271054,9412,86.47
76451,1273917,9419,86.51
76452,1276686,9420,86.53
76453,1279840,9422,86.56
76454,1283514,9427,86.59
76455,1287088,9432,86.63
76456,1290850,9433,86.67
76457,1294336,9437,86.68
76458,1297772,9440,86.71
76459,1301028,9444,86.74
76460,1304833,9445,86.76
76461,1309208,9448,86.78
76462,1313478,9454,86.81
76463,1317743,9461,86.84
76464,1321993,9469,86.86
76465,1326123,9472,86.88
76466,1330399,9478,86.9
76467,1334907,9488,86.93
76468,1339793,9493,86.95
76469,1344677,9498,86.98
76470,1349360,9502,87.01
76471,1353994,9503,87.02
76472,1358248,9509,87.04
76473,1362371,9520,87.06
76474,1366918,9524,87.08
76475,1371938,9527,87.1
76476,1376366,9531,87.13
76477,1380968,9535,87.16
76478,1385242,9540,87.18
76479,1389282,9547,87.2
76480,1393327,9550,87.23
76481,1397920,9554,87.25
76482,1402296,9555,87.27
76483,1406735,9559,87.3
76484,1412043,9562,87.33
76485,1417022,9565,87.35
76486,1421918,9569,87.38
76487,1427080,9580,87.42
76488,1432837,9584,87.44
76489,1438891,9589,87.48
76490,1445336,9597,87.51
76491,1451725,9602,87.55
76492,1458238,9605,87.57
76493,1464855,9610,87.61
76494,1471509,9620,87.64
76495,1479393,9634,87.68
76496,1487972,9643,87.7
76497,1495807,9650,87.74
76498,1504264,9654,87.8
76499,1513972,9664,87.83
76500,1522460,9668,87.89
76501,1531308,9681,87.94
76502,1540803,9690,87.98
76503,1551389,9701,88.02
76504,1561290,9709,88.09
76505,1571716,9716,88.17
76506,1582399,9724,88.2
76507,1592420,9732,88.26
76508,1601793,9741,88.31
76509,1611987,9757,88.35
76510,1623078,9769,88.41
76511,1633154,9780,88.49
76512,1642941,9788,88.56
76513,1651974,9799,88.6
76514,1659912,9810,88.64
76515,1667130,9820,88.71
76516,1674709,9830,88.76
76517,1682896,9836,88.81
76518,1691895,9852,88.88
76519,1700173,9868,88.96
76520,1707495,9891,88.99
76521,1713755,9901,89.04
76522,1719349,9908,89.07
76523,1725036,9917,89.1
76524,1731026,9934,89.14
76525,1736413,10099,89.19
76526,1741603,10106,89.25
76527,1745500,10116,89.27
76528,1749534,10128,89.3
76529,1753201,10134,89.33
76530,1757112,10148,89.36
76531,1761381,10153,89.39
76532,1765404,10161,89.45
76533,1769311,10167,89.49
76534,1772880,10173,89.51
76535,1776409,10176,89.55
76536,1779695,10184,89.56
76537,1783337,10194,89.59
76538,1787655,10200,89.61
76539,1792024,10202,89.64
76540,1796924,10215,89.67
76541,1801814,10218,89.68
76542,1806688,10228,89.7
76543,1811344,10237,89.72
76544,1816132,10246,89.73
76545,1821754,10254,89.74
76546,1826860,10261,89.77
76547,1832284,10268,89.8
76548,1837848,10273,89.81
76549,1843209,10278,89.82
76550,1848163,10285,89.83
76551,1853287,10297,89.85
76552,1858720,10306,89.86
76553,1864113,10315,89.88
76554,1870066,10322,89.9
76555,1875601,10326,89.91
76556,1881007,10333,89.92
76557,1886228,10343,89.93
76558,1891631,10350,89.94
76559,1897693,10358,89.95
76560,1903349,10365,89.97
76561,1908732,10373,89.99
76562,1913942,10385,90
76563,1918708,10397,90.01
76564,1923126,10410,90.02
76565,1927835,10418,90.03
76566,1933080,10428,90.04
76567,1937596,10439,90.05
76568,1942707,10457,90.07
76569,1947695,10470,90.07
76570,1952893,10475,90.07
76571,1957542,10479,90.07
76572,1962610,10492,90.07
76573,1968307,10501,90.07
76574,1973906,10511,90.07
76575,1979629,10517,90.07
76576,,,
76577,,,
76578,,,
76579,,,
76580,,,
76581,,,
76582,,,
76583,,,
76584,,,
76585,,,
76586,,,
76587,,,
76588,,,
76589,,,
76590,,,
76591,,,
76592,,,
76593,,,
76594,,,
76595,,,
76596,,,
76597,,,
76598,,,
76599,0,0,0
76600,0,0,0
76601,0,0,0
76602,0,0,0
76603,0,0,0
76604,0,0,0
76605,0,0,0
76606,0,0,0
76607,0,0,0
76608,0,0,0
76609,0,0,0
76610,0,0,0
76611,0,0,0
76612,0,0,0
76613,0,0,0
76614,0,0,0
76615,0,0,0
76616,0,0,0
76617,0,0,0
76618,0,0,0
76619,0,0,0
76620,0,0,0
76621,0,0,0
76622,0,0,0
76623,0,0,0
76624,0,0,0
76625,0,0,0
76626,0,0,0
76627,0,0,0
76628,0,0,0
76629,0,0,0
76630,0,0,0
76631,0,0,0
76632,0,0,0
76633,0,0,0
76634,0,0,0
76635,0,0,0
76636,0,0,0
76637,0,0,0
76638,0,0,0
76639,0,0,0
76640,0,0,0
76641,0,0,0
76642,0,0,0
76643,0,0,0
76644,0,0,0
76645,0,0,0
76646,0,0,0
76647,0,0,0
76648,2,0,0
76649,2,0,0
76650,2,0,0
76651,2,0,0
76652,3,0,0
76653,6,0,0
76654,8,0,0
76655,9,0,0
76656,12,0,0
76657,24,0,0
76658,24,0,0
76659,26,0,0
76660,30,0,0
76661,30,0,0
76662,36,0,0
76663,52,1,0
76664,68,1,0
76665,95,1,0
76666,110,3,0
76667,139,7,0
76668,141,7,0
76669,172,10,0
76670,219,14,0
76671,222,15,0
76672,264,15,0
76673,268,22,0
76674,298,22,0
76675,305,22,0
76676,312,22,0
76677,343,23,0
76678,382,23,0
76679,392,24,0
76680,393,25,0
76681,397,25,0
76682,407,26,0
76683,419,31,0
76684,426,35,0
76685,442,41,0
76686,457,46,0
76687,472,46,0
76688,477,46,0
76689,494,46,0
76690,510,46,0
76691,519,47,0
76692,591,55,0
76693,627,59,0
76694,627,59,0
76695,661,61,0
76696,702,64,0
76697,738,66,0
76698,771,71,0
76699,804,75,0
76700,1010,76,0
76701,1055,82,0
76702,1178,83,0
76703,1270,93,0
76704,1461,99,0
76705,1685,105,0
76706,1771,107,0
76707,1830,108,0
76708,1972,108,0
76709,2100,116,0
76710,2080,121,0
76711,2255,123,0
76712,2318,133,0
76713,2460,134,0
76714,2565,138,0
76715,2646,142,0
76716,2798,146,0
76717,2955,147,0
76718,2955,147,0
76719,3204,156,0
76720,3477,167,0
76721,3477,167,0
76722,3950,180,0
76723,4189,182,0
76724,4401,188,0
76725,4640,194,0
76726,4752,196,0
76727,4752,196,0
76728,5094,201,0
76729,5202,212,0
76730,5362,217,0
76731,5527,225,0
76732,5690,234,0
76733,5880,243,0
76734,5971,248,0
76735,6155,250,0
76736,6327,258,0
76737,6450,262,0
76738,6935,271,0
76739,7360,290,0
76740,7669,294,0
76741,8132,306,0
76742,8455,310,0
76743,8858,312,0
76744,9178,322,0
76745,9656,330,0
76746,10299,336,0
76747,10739,343,0
76748,11258,349,0
76749,12306,358,0
76750,12769,363,0
76751,13356,395,0
76752,13943,405,0
76753,14571,417,0
76754,15366,426,0
76755,15994,471,0
76756,17007,479,0
76757,18082,479,0
76758,18818,485,0
76759,19558,497,0
76760,20262,542,0
76761,21120,591,0
76762,22116,605,0
76763,22921,629,0
76764,23943,639,0
76765,24665,656,0
76766,25428,677,0
76767,25978,694,0
76768,26384,704,0
76769,27053,750,0
76770,27583,771,0
76771,28090,774,0
76772,28579,789,0
76773,29106,807,0
76774,30036,825,0
76775,30867,835,0
76776,31745,857,0
76777,32793,891,0
76778,33835,900,0
76779,34611,935,0
76780,35345,988,0
76781,36102,1006,0
76782,36902,1011,0
76783,37559,1061,0
76784,38438,1098,0
76785,39276,1116,0
76786,39741,1166,0
76787,40460,1214,0
76788,40944,1259,0
76789,41426,1312,0
76790,42014,1337,0
76791,42685,1368,0
76792,43197,1377,0
76793,43794,1384,0
76794,44299,1400,0
76795,45098,1423,0
76796,45755,1446,0
76797,46365,1465,0
76798,46973,1476,0
76799,47454,1495,0
76800,47872,1506,0
76801,48403,1515,0
76802,48657,1533,0
76803,49042,1542,0
76804,49467,1548,0
76805,49979,1567,0
76806,50502,1575,0
76807,50995,1583,0
76808,51670,1593,0
76809,52298,1608,0
76810,52819,1619,0
76811,53381,1632,0
76812,53983,1643,0
76813,54511,1654,0
76814,55479,1683,0
76815,55877,1703,0
76816,56649,1747,0
76817,57669,1803,0
76818,58810,1827,0
76819,59645,1842,0
76820,60174,1858,0
76821,61014,1873,0
76822,61769,1888,0
76823,62526,1924,0
76824,63158,1954,0
76825,63798,1984,0
76826,64352,2006,0
76827,64764,2007,0
76828,64814,2023,0
76829,65218,2034,0
76830,65597,2044,0
76831,65802,2049,0
76832,66049,2058,0
76833,67136,2065,0
76834,67789,2079,0
76835,68620,2087,0
76836,68620,2087,0
76837,69660,2102,0
76838,70120,2122,0
76839,70611,2146,0
76840,71143,2166,0
76841,71616,2184,0
76842,72075,2204,0
76843,72306,2206,0
76844,72675,2222,0
76845,73193,2249,0
76846,73840,2271,0
76847,74548,2288,0
76848,74548,2288,0
76849,75537,2301,0
76850,76098,2323,0
76851,76900,2353,0
76852,77598,2380,0
76853,78269,2386,0
76854,78788,2399,0
76855,79629,2422,0
76856,80020,2433,0
76857,80662,2447,0
76858,81016,2466,0
76859,81672,2477,0
76860,82552,2492,0
76861,83146,2504,0
76862,84081,2512,0
76863,84413,2521,0
76864,84852,2528,0
76865,85458,2533,0
76866,86089,2552,0
76867,86691,2556,0
76868,87594,2563,0
76869,88425,2568,0
76870,89381,2576,0
76871,90232,2582,0
76872,91078,2596,0
76873,91509,2604,0
76874,91509,2604,0
76875,92724,2617,0
76876,93214,2623,0
76877,93966,2633,0
76878,94623,2639,0
76879,95199,2652,0
76880,96150,2661,0
76881,96888,2669,0
76882,96888,2669,0
76883,98212,2675,0
76884,98405,2688,0
76885,98688,2706,0
76886,99124,2730,0
76887,99347,2736,0
76888,99576,2741,0
76889,100041,2745,0
76890,100041,2745,0
76891,100573,2765,0
76892,100804,2780,0
76893,101169,2797,0
76894,101468,2804,0
76895,102079,2820,0
76896,102555,2822,0
76897,103102,2823,0
76898,103239,2839,0
76899,103488,2839,0
76900,103488,2839,0
76901,103488,2839,0
76902,103551,2853,0
76903,104435,2857,0
76904,104435,2857,0
76905,105211,2869,0
76906,105211,2869,0
76907,106116,2888,0
76908,106681,2892,0
76909,107134,2899,0
76910,107513,2905,0
76911,107888,2909,0
76912,108253,2918,0
76913,108253,2918,0
76914,109144,2930,0
76915,109760,2938,0
76916,109760,2938,0
76917,109960,2941,0
76918,111023,2946,0
76919,111023,2946,0
76920,111707,2950,0
76921,112792,2961,0
76922,113207,2968,0
76923,113708,2971,0
76924,114043,2974,0
76925,114359,2975,0
76926,114642,2989,0
76927,114943,3001,0
76928,115317,3013,0
76929,115474,3021,0
76930,116212,3023,0
76931,116212,3023,0
76932,117022,3027,0
76933,117190,3034,0
76934,117588,3046,0
76935,118036,3054,0
76936,118036,3054,0
76937,118659,3061,0
76938,119097,3065,0
76939,119097,3065,0
76940,119713,3066,0
76941,120912,3111,0
76942,120912,3111,0
76943,121827,3130,0
76944,122974,3160,0
76945,123144,3173,0
76946,123369,3180,0
76947,123398,3181,0
76948,123822,3186,0
76949,124899,3192,0
76950,125118,3200,0
76951,125557,3244,0
76952,126943,3264,0
76953,127945,3273,0
76954,128701,3285,0
76955,129805,3294,0
76956,131009,3320,0
76957,131963,3335,0
76958,132412,3344,0
76959,133507,3348,0
76960,134111,3354,0
76961,134938,3368,0
76962,136068,3391,0
76963,136898,3406,0
76964,138044,3422,0
76965,139182,3439,0
76966,140238,3441,0
76967,140929,3447,0
76968,141984,3462,0
76969,142880,3486,0
76970,144007,3512,0
76971,144992,3549,0
76972,146110,3575,0
76973,147100,3592,0
76974,147843,3610,0
76975,147843,3610,0
76976,148951,3614,0
76977,151103,3662,0
76978,152225,3669,0
76979,153253,3694,0
76980,153905,3710,0
76981,154568,3721,0
76982,155735,3742,0
76983,156606,3789,0
76984,157468,3806,0
76985,158355,3838,0
76986,159024,3848,0
76987,159788,3857,0
76988,160171,3866,0
76989,160983,3893,0
76990,161727,3913,0
76991,162584,3933,0
76992,163305,3965,0
76993,164077,3975,0
76994,164495,3992,0
76995,165095,3996,0
76996,165737,4024,0
76997,166547,4040,0
76998,167494,4076,0
76999,168243,4099,0
77000,168911,4117,0
77001,169754,4141,0
77002,170304,4151,0
77003,170985,4174,0
77004,171758,4187,0
77005,172100,4214,0
77006,172577,4231,0
77007,172577,4231,0
77008,173020,4247,0
77009,173729,4260,0
77010,174243,4283,0
77011,174508,4297,0
77012,175442,4301,0
77013,176427,4311,0
77014,177168,4325,0
77015,177832,4331,0
77016,178277,4334,0
77017,178925,4360,0
77018,179515,4373,0
77019,180271,4390,0
77020,180796,4402,0
77021,181357,4422,0
77022,181931,4430,0
77023,182409,4443,0
77024,183280,4469,0
77025,184031,4489,0
77026,184821,4506,0
77027,185484,4527,0
77028,186337,4536,0
77029,187015,4557,0
77030,187460,4558,0
77031,187975,4585,0
77032,188514,4599,0
77033,189043,4605,0
77034,189726,4622,0
77035,189726,4622,0
77036,190142,4633,0
77037,190631,4644,0
77038,191136,4681,0
77039,192413,4686,0
77040,193029,4703,0
77041,193783,4715,0
77042,194548,4766,0.03
77043,195525,4770,0.03
77044,195780,4804,0.03
77045,196086,4861,0.03
77046,196704,4873,0.03
77047,198214,4905,0.03
77048,198975,4929,0.03
77049,199682,4934,0.03
77050,200259,4954,0.03
77051,200935,4957,0.03
77052,201677,4963,0.03
77053,202413,4976,0.03
77054,202413,4976,0.03
77055,204828,5047,0.03
77056,205696,5095,0.03
77057,205696,5095,0.03
77058,206907,5141,0.03
77059,206907,5141,0.03
77060,207320,5193,0.03
77061,208356,5212,0.03
77062,211076,5261,0.03
77063,212333,5281,0.03
77064,213167,5318,0.03
77065,213167,5318,0.03
77066,214475,5367,0.03
77067,215833,5386,0.03
77068,216964,5439,0.03
77069,217595,5502,0.03
77070,218330,5585,0.03
77071,219288,5617,0.03
77072,219288,5617,0.03
77073,220185,5665,0.03
77074,222118,5789,0.03
77075,222992,5853,0.03
77076,222992,5853,0.03
77077,223922,5898,0.03
77078,225964,5954,0.05
77079,226719,5960,0.05
77080,227516,5970,0.05
77081,228287,6019,0.05
77082,229211,6051,0.05
77083,230311,6093,0.05
77084,231560,6133,0.26
77085,232141,6143,0.26
77086,232672,6146,0.26
77087,233116,6188,0.26
77088,233916,6210,0.26
77089,234923,6240,0.26
77090,235599,6259,0.26
77091,236451,6284,0.26
77092,236952,6296,0.26
77093,236952,6296,0.26
77094,238227,6353,0.26
77095,238820,6379,0.26
77096,239428,6403,0.54
77097,240382,6415,0.54
77098,241039,6454,0.54
77099,241574,6460,0.54
77100,241826,6479,0.55
77101,242377,6493,0.55
77102,242796,6532,0.55
77103,243467,6559,0.55
77104,244295,6567,0.55
77105,245695,6599,0.56
77106,247074,6606,0.56
77107,247728,6631,0.56
77108,248115,6653,0.56
77109,249118,6674,0.56
77110,249931,6691,0.56
77111,249931,6691,0.56
77112,251149,6719,0.56
77113,253128,6759,0.56
77114,253875,6766,0.56
77115,254194,6772,0.56
77116,255117,6818,0.56
77117,255663,6844,0.56
77118,256818,6879,0.56
77119,258349,6902,0.56
77120,259628,6916,0.56
77121,259628,6916,0.56
77122,260331,6922,0.56
77123,262069,6980,0.56
77124,262760,7005,0.56
77125,263376,7030,0.56
77126,265174,7059,0.56
77127,266918,7081,0.56
77128,267858,7089,0.56
77129,269000,7129,0.56
77130,270020,7149,0.56
77131,270689,7175,0.65
77132,271619,7192,0.65
77133,272730,7221,0.71
77134,273702,7250,0.71
77135,274478,7259,0.71
77136,274977,7288,0.76
77137,275675,7324,0.76
77138,276989,7356,0.76
77139,277974,7391,0.76
77140,279257,7427,0.76
77141,279257,7427,0.76
77142,279257,7427,0.76
77143,281604,7482,1.14
77144,282686,7507,1.14
77145,284187,7535,1.14
77146,285375,7558,1.14
77147,286635,7594,1.66
77148,286635,7594,1.66
77149,286635,7594,1.66
77150,290447,7650,1.86
77151,291687,7713,1.86
77152,292969,7758,1.86
77153,294561,7793,1.86
77154,297111,7834,1.86
77155,297111,7834,1.86
77156,297111,7834,1.86
77157,300572,7902,1.86
77158,300572,7902,3.19
77159,303387,8014,3.19
77160,304181,8052,3.19
77161,305936,8120,3.19
77162,305936,8120,3.19
77163,305936,8120,3.19
77164,305936,8120,3.19
77165,309029,8202,3.19
77166,312192,8310,3.19
77167,312192,8310,3.19
77168,316235,8373,3.19
77169,316235,8373,3.19
77170,316235,8373,3.19
77171,319831,8440,3.19
77172,321675,8496,3.19
77173,323625,8527,3.19
77174,323625,8527,3.19
77175,326830,8594,3.19
77176,326830,8594,3.19
77177,326830,8594,3.19
77178,329691,8670,3.19
77179,331372,8704,3.19
77180,331372,8704,10.35
77181,333890,8802,10.35
77182,333890,8802,10.35
77183,335398,8832,10.35
77184,335398,8832,12.54
77185,338757,8850,12.54
77186,338757,8850,12.54
77187,340559,8960,12.54
77188,342508,8998,12.54
77189,342508,8998,12.54
77190,343807,9023,12.54
77191,343807,9023,12.54
77192,346134,9081,15.62
77193,347511,9179,15.62
77194,348894,9224,15.62
77195,348894,9224,16.19
77196,350879,9319,16.19
77197,350879,9319,16.19
77198,350879,9319,16.19
77199,353641,9370,16.19
77200,353641,9370,16.19
77201,354970,9400,16.19
77202,354970,9400,16.19
77203,356707,9452,16.19
77204,357654,9491,16.19
77205,357654,9491,16.19
77206,359768,9537,16.19
77207,360598,9561,16.19
77208,361527,9627,16.19
77209,361527,9627,16.19
77210,363017,9679,19.06
77211,363017,9679,19.06
77212,363017,9679,19.06
77213,363106,9681,19.06
77214,365259,9755,19.06
77215,365994,9777,19.06
77216,365994,9777,19.06
77217,367275,9854,23.3
77218,367275,9854,23.3
77219,367275,9854,23.3
77220,368324,9878,23.3
77221,368654,9912,23.3
77222,369030,9949,23.3
77223,369030,9948,23.3
77224,369030,9948,23.78
77225,369030,9948,23.78
77226,369030,9948,23.78
77227,370262,10009,23.78
77228,370968,10044,23.78
77229,371431,10064,23.78
77230,371861,10083,23.78
77231,371861,10083,24.33
77232,372179,10096,24.33
77233,372179,10096,24.33
77234,372179,10096,24.33
77235,373206,10147,24.33
77236,373206,10147,24.33
77237,373589,10170,24.33
77238,373838,10182,26.5
77239,374148,10191,26.5
77240,374148,10191,26.5
77241,374148,10191,26.5
77242,374783,10210,26.5
77243,374783,10210,26.5
77244,375213,10235,26.5
77245,375213,10235,28.45
77246,375381,10239,28.45
77247,375381,10239,28.45
77248,375381,10239,28.45
77249,375877,10273,28.45
77250,375983,10284,28.45
77251,375983,10284,28.45
77252,376281,10308,33.1
77253,376281,10308,33.1
77254,376281,10308,33.1
77255,376595,10312,33.1
77256,376676,10335,33.1
77257,376676,10335,33.1
77258,376841,10349,33.1
77259,376841,10349,34.73
77260,376873,10350,34.73
77261,376967,10352,34.73
77262,377102,10361,34.73
77263,377102,10361,34.73
77264,377293,10372,34.73
77265,377293,10372,34.73
77266,377420,10387,34.73
77267,377420,10387,34.73
77268,377420,10387,34.73
77269,377527,10393,34.73
77270,377527,10393,34.73
77271,377712,10401,34.73
77272,377712,10401,34.73
77273,377859,10402,34.73
77274,377859,10402,34.73
77275,377859,10402,34.73
77276,377859,10402,34.73
77277,377859,10402,34.73
77278,377859,10402,34.73
77279,377859,10402,34.73
77280,378251,10412,37.3
77281,378251,10412,37.3
77282,378251,10412,37.3
77283,378251,10412,37.3
77284,378251,10412,37.3
77285,378251,10412,37.3
77286,378423,10415,37.3
77287,378423,10415,37.3
77288,378423,10415,37.3
77289,378423,10415,37.3
77290,378615,10423,37.3
77291,378615,10423,37.3
77292,378685,10423,37.3
77293,378685,10423,37.3
77294,378685,10423,37.3
77295,378685,10423,37.3
77296,378685,10423,37.3
77297,378685,10423,37.3
77298,378685,10423,37.3
77299,378685,10423,37.89
77300,378685,10423,37.89
77301,378685,10423,37.89
77302,379073,10429,37.89
77303,379073,10429,37.89
77304,379276,10431,37.89
77305,379402,10433,37.89
77306,379402,10433,41.18
77307,379402,10433,41.18
77308,379402,10433,41.18
77309,379402,10433,41.18
77310,379402,10433,41.18
77311,379402,10433,41.18
77312,379402,10433,41.18
77313,379402,10433,41.18
77314,379402,10433,41.18
77315,379402,10433,41.69
77316,381254,10443,41.69
77317,381254,10443,41.69
77318,381254,10443,41.69
77319,382440,10449,41.69
77320,382440,10449,41.69
77321,382440,10449,41.69
77322,382440,10449,42
77323,382440,10449,42
77324,382440,10449,42
77325,385362,10455,42
77326,385964,10457,42
77327,385964,10457,42
77328,387515,10468,42
77329,387515,10468,42
77330,387515,10468,42
77331,387515,10468,42
77332,387515,10468,42
77333,391145,10498,42
77334,391145,10498,42
77335,391874,10512,42
77336,391874,10512,42
77337,391874,10512,42
77338,391874,10512,42
77339,391874,10512,42
77340,391874,10512,42
77341,391874,10512,42
77342,391874,10512,42
77343,391874,10512,42
77344,391874,10512,42
77345,391874,10512,42
77346,391874,10512,42
77347,391874,10512,42
77348,391874,10512,42
77349,391874,10512,42
77350,391874,10512,42.17
77351,391874,10512,42.17
77352,391874,10512,42.17
77353,391874,10512,42.17
77354,391874,10512,42.17
77355,404764,10608,42.17
77356,404764,10608,42.17
77357,404764,10608,43.71
77358,404764,10608,43.71
77359,404764,10608,43.71
77360,408456,10671,43.71
77361,408456,10671,43.71
77362,409708,10684,43.71
77363,411212,10720,43.71
77364,411212,10720,43.74
77365,411212,10720,43.74
77366,411212,10720,43.74
77367,411212,10720,43.74
77368,412733,10778,43.74
77369,412733,10778,43.74
77370,413699,10785,43.74
77371,413699,10785,43.74
77372,413699,10785,43.74
77373,413699,10785,43.74
77374,413699,10785,43.74
77375,414714,10812,43.74
77376,414714,10812,43.74
77377,414714,10812,43.74
77378,414714,10812,43.74
77379,416729,10834,43.74
77380,416729,10834,43.74
77381,416729,10834,43.74
77382,417201,10842,43.74
77383,417201,10842,43.74
77384,417201,10842,43.74
77385,418300,10857,43.74
77386,418300,10857,43.74
77387,418300,10857,43.74
77388,418300,10857,43.74
77389,418460,10863,43.74
77390,418492,10869,43.74
77391,418792,10869,43.74
77392,420621,10871,43.74
77393,420621,10871,43.74
77394,420621,10871,43.74
77395,420621,10971,43.74
77396,420978,10878,43.74
77397,421013,10880,43.74
77398,421062,10880,43.74
77399,421062,10880,43.74
77400,421062,10880,43.74
77401,421062,10880,43.74
77402,421121,10882,43.74
77403,421121,10882,43.74
77404,421170,10885,43.74
77405,421268,10888,43.74
77406,421268,10888,43.93
77407,421268,10888,43.93
77408,421268,10888,43.93
77409,421268,10888,43.93
77410,421268,10888,43.93
77411,421268,10888,43.93
77412,421268,10888,43.93
77413,421268,10888,46.35
77414,421268,10888,46.35
77415,421268,10888,46.35
77416,421659,10891,46.35
77417,422239,10892,46.35
77418,422275,10892,46.35
77419,422275,10892,46.35
77420,422275,10892,46.35
77421,422275,10892,46.35
77422,422275,10892,46.35
77423,422469,10893,46.35
77424,422545,10893,46.35
77425,423179,10893,46.35
77426,423179,10893,46.35
77427,423179,10893,46.96
77428,423179,10893,46.96
77429,423179,10893,46.96
77430,423718,10893,46.96
77431,423775,10895,46.96
77432,423794,10895,46.96
77433,423879,10895,46.96
77434,423879,10895,46.96
77435,423879,10895,46.96
77436,423879,10895,46.96
77437,424365,10895,46.96
77438,424376,10896,46.96
77439,424390,10896,46.96
77440,424390,10896,46.96
77441,424447,10896,46.96
77442,424447,10896,46.96
77443,424447,10896,46.96
77444,424447,10896,46.96
77445,424771,10896,46.96
77446,424771,10896,46.96
77447,424771,10896,46.96
77448,424771,10896,46.96
77449,424771,10896,46.96
77450,424859,10896,46.96
77451,424859,10896,46.96
77452,424859,10896,46.96
77453,425087,10899,46.96
77454,425113,10899,46.96
77455,425113,10899,46.96
77456,425113,10899,46.96
77457,425113,10899,46.96
77458,425113,10899,46.96
77459,425371,10899,46.96
77460,425371,10899,46.96
77461,425371,10899,46.96
77462,425371,10899,50.88
77463,425417,10900,50.88
77464,425471,10900,50.88
77465,425471,10900,50.88
77466,425471,10900,50.88
77467,425471,10900,50.88
77468,425564,10902,50.88
77469,425564,10902,50.94
77470,425564,10902,50.94
77471,425655,10902,50.94
77472,425655,10902,50.94
77473,425655,10902,50.94
77474,425655,10902,50.94
77475,425930,10903,50.94
77476,426095,10904,51.32
77477,426095,10904,51.32
77478,426095,10904,51.32
77479,426095,10904,51.32
77480,426095,10904,51.32
77481,426095,10904,51.32
77482,426095,10904,51.32
77483,426490,10904,51.46
77484,426490,10904,51.46
77485,426490,10904,51.46
77486,426879,10905,51.46
77487,426879,10905,51.46
77488,427355,10906,51.46
77489,427355,10906,51.46
77490,427718,10906,51.55
77491,427718,10906,51.55
77492,427718,10906,51.55
77493,427718,10906,51.55
77494,427718,10906,51.55
77495,427718,10906,51.55
77496,427718,10906,51.55
77497,429408,10911,51.91
77498,429408,10911,51.91
77499,429408,10911,51.91
77500,429848,10912,51.91
77501,430672,10912,51.91
77502,430672,10912,51.91
77503,430672,10912,51.91
77504,430672,10912,52.07
77505,430672,10912,52.07
77506,430672,10912,52.07
77507,432139,10919,52.07
77508,432139,10919,52.07
77509,434796,10930,52.07
77510,434796,10930,52.07
77511,436210,10931,52.07
77512,436210,10931,52.07
77513,436210,10931,52.07
77514,436210,10931,52.07
77515,436210,10931,52.07
77516,438050,10932,52.07
77517,438050,10932,52.07
77518,439901,10932,52.28
77519,439901,10932,52.28
77520,439901,10932,52.28
77521,439901,10932,52.28
77522,442319,10939,52.28
77523,442319,10939,52.28
77524,444152,10940,52.28
77525,445271,10945,52.66
77526,445271,10945,52.66
77527,445271,10945,52.66
77528,445271,10945,52.66
77529,445271,10945,52.66
77530,446454,10952,52.66
77531,446454,10952,52.66
77532,447365,10954,52.77
77533,447365,10954,52.77
77534,447365,10954,52.77
77535,447365,10954,52.77
77536,449495,10958,52.77
77537,449495,10958,52.77
77538,449495,10958,52.77
77539,450393,10965,52.99
77540,450393,10965,52.99
77541,450393,10965,52.99
77542,450393,10965,52.99
77543,450393,10965,52.99
77544,451595,10965,52.99
77545,452305,10972,52.99
77546,452305,10972,53.27
77547,452305,10972,53.27
77548,452305,10972,53.27
77549,453443,10972,53.27
77550,453443,10972,53.27
77551,453443,10972,53.27
77552,454192,10974,53.27
77553,454779,10989,53.4
77554,454779,10989,53.4
77555,454779,10989,53.4
77556,454779,10989,53.4
77557,454779,10989,53.4
77558,454779,10989,53.4
77559,454779,10989,53.4
77560,455011,10989,53.65
77561,455011,10989,53.65
77562,455011,10989,53.65
77563,455011,10989,53.65
77564,455669,10989,53.65
77565,455669,10989,53.65
77566,455669,10989,53.65
77567,455836,10992,53.67
77568,455836,10992,53.67
77569,455836,10992,53.67
77570,455836,10992,53.67
77571,456035,10992,53.67
77572,456035,10992,53.67
77573,456106,10992,53.67
77574,456106,10992,53.82
77575,456106,10992,53.82
77576,456336,10992,53.82
77577,456391,10993,53.82
77578,456391,10993,53.82
77579,456391,10993,53.82
77580,456391,10993,53.82
77581,456391,10993,53.82
